-46.5738270655883,-23.647767326803
-46.5731002792195,-23.6488152049332
-46.5730860870242,-23.6487774314442
-46.5730867924737,-23.6484972807819
-46.5731194317828,-23.6484730838298
-46.5731309002366,-23.6484602539275
-46.5732894843852,-23.6483028481472
-46.5730849231556,-23.6483004632475
-46.5729730421825,-23.6483189960024
-46.5729737949412,-23.6483617013297
-46.572961324013,-23.648391938841
-46.5729295490668,-23.6484074282657
-46.5729297509937,-23.6483028184824
-46.5729705178701,-23.6482141908384
-46.5729669779611,-23.6480851956811
-46.5729272628038,-23.648084594966
-46.5729287595523,-23.6482148376006
-46.5727227533757,-23.647838421698
-46.5727289265727,-23.648086440019
-46.5729647007237,-23.6479200545459
-46.5729462499281,-23.647875409875
-46.5729518524741,-23.6477263594862
-46.5729075594147,-23.6478390001572
-46.5730847707331,-23.6478372019783
-46.5731086204959,-23.6478271460119
-46.5730811826075,-23.64786110412
-46.5736737239963,-23.6478163919248
-46.5736766728409,-23.6479313412583
-46.5736975374876,-23.6479955892126
-46.5736576549543,-23.6479607531034
-46.5742807247105,-23.6475839505279
-46.5737294127812,-23.6478063472156
-46.573092788251,-23.6477180150092
-46.5729562835069,-23.647590703636
-46.5728639313956,-23.6475111217131
-46.5728607312899,-23.6473244661531
-46.5728065941628,-23.6476060511669
-46.5727160333099,-23.6474535155097
-46.5728796891286,-23.6477254188623
-46.5727399995049,-23.6477266130879
-46.5725259664356,-23.6478381875978
-46.5724433008652,-23.6479309203739
-46.5724617832157,-23.6478566822031
-46.5729721467404,-23.6485225329253
-46.572926243889,-23.6484904342479
-46.5723692711378,-23.6484929621467
-46.5723736645473,-23.6488200119645
-46.5746186023682,-23.6485294600115
-46.5746512474725,-23.6485563397838
-46.5746582085252,-23.648561399087
-46.5749262366381,-23.64869272569
-46.5749341914467,-23.6486998938021
-46.5749406736708,-23.6487054040447
-46.5748515768489,-23.6489282380726
-46.5748581596691,-23.6489219259614
-46.5748599500078,-23.648919788854
-46.5750318395602,-23.6483520681782
-46.5743448187562,-23.6475580398733
-46.5751175659132,-23.647276515078
-46.5749757728544,-23.6472839779057
-46.5748286991595,-23.6472952859986
-46.5746655032908,-23.6472947133357
-46.5746175159313,-23.6472907398864
-46.5744864723566,-23.6472759001907
-46.5743496822918,-23.6472563232931
-46.5743767010387,-23.6471266833
-46.5742444334388,-23.6472422251245
-46.5742738358314,-23.647109438321
-46.574254083523,-23.6471988565643
-46.5741064498145,-23.6471734788935
-46.5736476847107,-23.6471576164673
-46.5735972444953,-23.6471509910671
-46.5741841571429,-23.6472330790341
-46.5734583405119,-23.6471368436504
-46.5733569978895,-23.6471456787763
-46.5733808017113,-23.6470305694166
-46.5732705934696,-23.6471686370647
-46.5731911089028,-23.6472033464264
-46.5731903547704,-23.6471605295888
-46.5730805397336,-23.6472910096188
-46.5730117895143,-23.6473730068655
-46.5729937997802,-23.647164420004
-46.5729742922143,-23.6474768798707
-46.5729713765303,-23.648286002361
-46.5731271775671,-23.6489942594855
-46.5730225159043,-23.6489078882679
-46.5729222113002,-23.6489834028481
-46.572883105591,-23.6489527965049
-46.5727884509592,-23.6491059845782
-46.5727415049014,-23.6490676512018
-46.5745812844402,-23.6467315459508
-46.5745253299574,-23.6466687697331
-46.5738366048032,-23.6471834118495
-46.5738620434443,-23.647043081845
-46.5741420118085,-23.6483446013604
-46.5741015308662,-23.6483204775711
-46.5740651543967,-23.6483560879194
-46.5741552422689,-23.6483576266122
-46.5741881348628,-23.6483546160636
-46.5742214117591,-23.648383719958
-46.5742336250531,-23.6483724437237
-46.574233411549,-23.6483546023628
-46.5742588251803,-23.6483336011766
-46.5742728692274,-23.6483336815972
-46.5742879555981,-23.648319699652
-46.5742862067959,-23.6482949595157
-46.5742463907916,-23.6484073320096
-46.5742484785314,-23.6484603953064
-46.5742796059892,-23.6484919744997
-46.5743013737892,-23.6485102660942
-46.574336357569,-23.6485100223264
-46.5743201842793,-23.648261213596
-46.5743268854723,-23.6482546772608
-46.5743105308788,-23.6482537281336
-46.5746415898171,-23.6480883241114
-46.5747124001924,-23.6480166767985
-46.5745882599133,-23.6481437346635
-46.5745464430421,-23.6481091414879
-46.5744873028708,-23.6481646110232
-46.5745301068008,-23.6482007554975
-46.5744650076907,-23.6482640920948
-46.574407833519,-23.6483219951201
-46.574559843621,-23.6478531737918
-46.5744360479909,-23.6477460317178
-46.5743252187452,-23.647629836089
-46.572521249854,-23.6474942454362
-46.5723217602797,-23.6474552287653
-46.5724380165307,-23.6483092012657
-46.5724377795579,-23.6484109118454
-46.5723767207194,-23.648933900808
-46.5723963664636,-23.6489974921817
-46.5729171859638,-23.649575580393
-46.5726646027909,-23.6493488537481
-46.5726385237515,-23.6492737293878
-46.5730297750287,-23.6495351821205
-46.5730166073704,-23.649486915158
-46.5730968184103,-23.6494116044228
-46.5728482390668,-23.6470288919888
-46.5729102142321,-23.6470282631844
-46.5722663132098,-23.6475665326187
-46.5723045727126,-23.6477289668952
-46.5723978558946,-23.6490917132607
-46.5725770282098,-23.6489297499499
-46.5728742057009,-23.6490387030639
-46.5729735146628,-23.6486571819807
-46.5728973277789,-23.6486842742622
-46.5728917126048,-23.6486196484184
